time,region,payment,weekend,category,customer
10/18/2020,Quận Tân Bình,40595000,TRUE,C13,265
10/18/2020,Quận Bình Tân,58573000,TRUE,C18,72
10/18/2020,Quận 3,41728000,TRUE,C38,12
10/18/2020,Quận Gò Vấp,9670000,TRUE,C1,37
10/18/2020,Quận 6,34238000,TRUE,C39,204
10/18/2020,Quận 5,90023000,TRUE,C44,12
10/18/2020,Quận 10,62997000,TRUE,C28,71
10/19/2020,Quận 3,21790000,FALSE,C43,233
10/19/2020,Quận 5,10718000,FALSE,C44,184
10/19/2020,Quận Tân Bình,10465000,FALSE,C2,459
10/19/2020,Quận 2,17219000,FALSE,C34,388
10/19/2020,Quận Tân Phú,90245000,FALSE,C42,285
10/19/2020,Quận 6,30236000,FALSE,C5,401
10/19/2020,Quận Bình Thạnh,55977000,FALSE,C24,183
10/19/2020,Quận 10,88018000,FALSE,C35,24
10/19/2020,Quận Gò Vấp,34600000,FALSE,C19,427
10/19/2020,Quận 10,47719000,FALSE,C5,119
10/19/2020,Quận Tân Phú,26775000,FALSE,C32,361
10/19/2020,Quận 10,20938000,FALSE,C48,314
10/19/2020,Quận Phú Nhuận,56293000,FALSE,C30,456
10/20/2020,Quận 8,78907000,FALSE,C40,8
10/20/2020,Quận Phú Nhuận,94122000,FALSE,C20,342
10/20/2020,Quận 10,73864000,FALSE,C11,238
10/20/2020,Quận 11,19888000,FALSE,C26,417
10/20/2020,Quận 12,86443000,FALSE,C3,8
10/20/2020,Quận 5,75111000,FALSE,C27,285
10/20/2020,Quận Thủ Đức,52068000,FALSE,C4,152
10/20/2020,Quận 8,94510000,FALSE,C15,270
10/20/2020,Quận Phú Nhuận,90628000,FALSE,C29,459
10/20/2020,Quận Gò Vấp,48354000,FALSE,C15,45
10/20/2020,Quận 12,19691000,FALSE,C33,387
10/21/2020,Quận Bình Tân,32920000,FALSE,C1,403
10/21/2020,Quận 5,78813000,FALSE,C10,360
10/21/2020,Quận Bình Tân,63822000,FALSE,C11,321
10/21/2020,Quận 3,99932000,FALSE,C5,339
10/21/2020,Quận 5,30081000,FALSE,C5,16
10/21/2020,Quận 11,85883000,FALSE,C49,351
10/21/2020,Quận Gò Vấp,2287000,FALSE,C44,468
10/21/2020,Quận Gò Vấp,67621000,FALSE,C27,428
10/21/2020,Quận 7,82223000,FALSE,C43,117
10/21/2020,Quận 7,88983000,FALSE,C25,122
10/21/2020,Quận 9,35350000,FALSE,C47,431
10/21/2020,Quận 12,33948000,FALSE,C6,112
10/21/2020,Quận 4,45105000,FALSE,C40,419
10/21/2020,Quận Gò Vấp,98804000,FALSE,C31,344
10/22/2020,Quận 9,22270000,FALSE,C10,136
10/22/2020,Quận 2,2437000,FALSE,C23,75
10/22/2020,Quận 10,86143000,FALSE,C22,375
10/22/2020,Quận 2,99834000,FALSE,C40,79
10/22/2020,Quận 3,99448000,FALSE,C16,126
10/22/2020,Quận Bình Tân,20646000,FALSE,C28,113
10/22/2020,Quận Bình Tân,45500000,FALSE,C47,429
10/22/2020,Quận Thủ Đức,83305000,FALSE,C18,313
10/22/2020,Quận Gò Vấp,87892000,FALSE,C37,421
10/22/2020,Quận 7,14094000,FALSE,C35,317
10/22/2020,Quận Tân Phú,49266000,FALSE,C31,487
10/22/2020,Quận 1,96160000,FALSE,C31,458
10/22/2020,Quận Phú Nhuận,84927000,FALSE,C30,196
10/22/2020,Quận 1,89302000,FALSE,C28,93
10/22/2020,Quận 12,54592000,FALSE,C2,362
10/23/2020,Quận Phú Nhuận,96098000,FALSE,C47,409
10/23/2020,Quận Phú Nhuận,98263000,FALSE,C28,163
10/23/2020,Quận Bình Thạnh,36939000,FALSE,C9,72
10/23/2020,Quận 6,96864000,FALSE,C37,62
10/23/2020,Quận Bình Thạnh,4016000,FALSE,C49,392
10/23/2020,Quận Tân Phú,46092000,FALSE,C24,288
10/23/2020,Quận 1,96266000,FALSE,C22,421
10/23/2020,Quận 4,46410000,FALSE,C13,76
10/23/2020,Quận 3,54619000,FALSE,C23,181
10/23/2020,Quận 6,63717000,FALSE,C29,494
10/24/2020,Quận 1,54660000,TRUE,C21,377
10/24/2020,Quận Bình Tân,48130000,TRUE,C11,468
10/24/2020,Quận Thủ Đức,65128000,TRUE,C30,147
10/24/2020,Quận 6,43349000,TRUE,C44,24
10/24/2020,Quận Gò Vấp,65592000,TRUE,C35,310
10/24/2020,Quận 5,10697000,TRUE,C1,147
10/24/2020,Quận Tân Phú,79037000,TRUE,C13,53
10/24/2020,Quận 6,92703000,TRUE,C49,237
10/24/2020,Quận 1,9969000,TRUE,C1,81
10/24/2020,Quận 9,15952000,TRUE,C39,138
10/24/2020,Quận Tân Phú,16292000,TRUE,C16,86
10/24/2020,Quận 8,57215000,TRUE,C34,251
10/24/2020,Quận 4,1759000,TRUE,C2,148
10/24/2020,Quận 6,76270000,TRUE,C6,319
10/24/2020,Quận 2,44278000,TRUE,C48,139
10/24/2020,Quận Thủ Đức,77428000,TRUE,C45,491
10/25/2020,Quận Gò Vấp,77487000,TRUE,C22,86
10/25/2020,Quận 4,32609000,TRUE,C21,21
10/25/2020,Quận 7,97271000,TRUE,C12,449
10/25/2020,Quận 10,79547000,TRUE,C39,70
10/25/2020,Quận 3,78739000,TRUE,C6,191
10/25/2020,Quận 8,30944000,TRUE,C5,316
10/25/2020,Quận 2,27960000,TRUE,C13,279
10/25/2020,Quận 5,91911000,TRUE,C35,183
10/25/2020,Quận Tân Bình,98201000,TRUE,C2,473
10/25/2020,Quận Thủ Đức,44647000,TRUE,C21,348
10/25/2020,Quận 8,36200000,TRUE,C37,207
10/25/2020,Quận Thủ Đức,32863000,TRUE,C24,71
10/26/2020,Quận 12,69532000,FALSE,C36,71
10/26/2020,Quận 9,26924000,FALSE,C9,183
10/26/2020,Quận 8,86914000,FALSE,C43,193
10/26/2020,Quận Tân Phú,58363000,FALSE,C36,315
10/26/2020,Quận 10,75503000,FALSE,C32,349
10/26/2020,Quận Phú Nhuận,31176000,FALSE,C28,476
10/26/2020,Quận Phú Nhuận,75380000,FALSE,C29,436
10/26/2020,Quận Tân Bình,55961000,FALSE,C45,207
10/26/2020,Quận Bình Thạnh,81456000,FALSE,C22,18
10/27/2020,Quận Tân Phú,16172000,FALSE,C42,151
10/27/2020,Quận 6,7490000,FALSE,C17,487
10/27/2020,Quận 9,54189000,FALSE,C46,497
10/27/2020,Quận Phú Nhuận,44373000,FALSE,C7,286
10/27/2020,Quận 7,78039000,FALSE,C42,14
10/27/2020,Quận 8,83490000,FALSE,C26,13
10/27/2020,Quận 8,4616000,FALSE,C30,363
10/27/2020,Quận 12,43885000,FALSE,C17,465
10/27/2020,Quận 2,22041000,FALSE,C5,473
10/27/2020,Quận 9,89066000,FALSE,C9,127
10/27/2020,Quận 9,87823000,FALSE,C16,33
10/27/2020,Quận Phú Nhuận,1940000,FALSE,C9,399
10/28/2020,Quận 9,7130000,FALSE,C41,368
10/28/2020,Quận 6,33089000,FALSE,C17,187
10/28/2020,Quận 6,34238000,FALSE,C3,333
10/28/2020,Quận 11,78675000,FALSE,C45,25
10/28/2020,Quận 8,22219000,FALSE,C40,373
10/28/2020,Quận Bình Tân,7161000,FALSE,C26,279
10/28/2020,Quận 10,22103000,FALSE,C46,85
10/28/2020,Quận Phú Nhuận,72101000,FALSE,C6,394
10/28/2020,Quận 9,37130000,FALSE,C40,125
10/28/2020,Quận 3,18549000,FALSE,C17,160
10/28/2020,Quận 2,78260000,FALSE,C6,408
10/28/2020,Quận 6,5550000,FALSE,C10,21
10/28/2020,Quận 12,16495000,FALSE,C33,450
10/28/2020,Quận 2,99942000,FALSE,C3,110
10/28/2020,Quận Tân Phú,89049000,FALSE,C5,388
10/28/2020,Quận Bình Tân,88646000,FALSE,C39,233
10/28/2020,Quận 6,58479000,FALSE,C35,18
10/29/2020,Quận 6,94742000,FALSE,C35,84
10/29/2020,Quận 4,7029000,FALSE,C3,262
10/29/2020,Quận 6,93898000,FALSE,C25,107
10/29/2020,Quận 8,94428000,FALSE,C37,404
10/29/2020,Quận 2,14769000,FALSE,C12,276
10/29/2020,Quận Bình Thạnh,46028000,FALSE,C12,113
10/29/2020,Quận Thủ Đức,8850000,FALSE,C24,486
10/29/2020,Quận Phú Nhuận,83676000,FALSE,C35,427
10/29/2020,Quận Gò Vấp,60068000,FALSE,C28,373
10/29/2020,Quận 8,34824000,FALSE,C49,209
10/29/2020,Quận Gò Vấp,57604000,FALSE,C34,4
10/29/2020,Quận Bình Thạnh,54535000,FALSE,C19,67
10/30/2020,Quận 7,76230000,FALSE,C47,74
10/30/2020,Quận 2,7537000,FALSE,C15,495
10/30/2020,Quận Tân Phú,42684000,FALSE,C35,221
10/30/2020,Quận Phú Nhuận,62424000,FALSE,C10,477
10/30/2020,Quận 9,59228000,FALSE,C40,224
10/30/2020,Quận Tân Bình,59167000,FALSE,C46,408
10/30/2020,Quận Gò Vấp,92005000,FALSE,C6,57
10/30/2020,Quận 8,59276000,FALSE,C14,470
10/30/2020,Quận 6,56593000,FALSE,C3,389
10/30/2020,Quận 11,20518000,FALSE,C37,29
10/30/2020,Quận Bình Thạnh,71729000,FALSE,C35,363
10/30/2020,Quận Bình Tân,31090000,FALSE,C15,377
10/30/2020,Quận 3,54049000,FALSE,C9,283
10/31/2020,Quận Gò Vấp,45880000,TRUE,C40,229
10/31/2020,Quận Thủ Đức,99364000,TRUE,C31,117
10/31/2020,Quận 10,38870000,TRUE,C31,257
10/31/2020,Quận 12,5391000,TRUE,C7,198
10/31/2020,Quận Tân Phú,25950000,TRUE,C35,379
10/31/2020,Quận Tân Bình,47212000,TRUE,C16,212
10/31/2020,Quận 1,56681000,TRUE,C9,455
10/31/2020,Quận 11,74689000,TRUE,C25,148
10/31/2020,Quận Bình Thạnh,29489000,TRUE,C42,130
10/31/2020,Quận Thủ Đức,64691000,TRUE,C33,24
10/31/2020,Quận Bình Tân,21199000,TRUE,C19,160
10/31/2020,Quận 11,18369000,TRUE,C10,319
10/31/2020,Quận 2,69609000,TRUE,C19,92
10/31/2020,Quận Thủ Đức,5505000,TRUE,C20,402
11/1/2020,Quận Tân Phú,35848000,TRUE,C9,485
11/1/2020,Quận Phú Nhuận,95884000,TRUE,C24,132
11/1/2020,Quận Bình Tân,45846000,TRUE,C27,399
11/1/2020,Quận 12,67045000,TRUE,C9,354
11/1/2020,Quận 6,94447000,TRUE,C47,324
11/1/2020,Quận Thủ Đức,89655000,TRUE,C47,65
11/1/2020,Quận Bình Thạnh,87708000,TRUE,C25,122
11/1/2020,Quận 12,63664000,TRUE,C46,475
11/1/2020,Quận 6,9741000,TRUE,C14,384
11/1/2020,Quận 7,96012000,TRUE,C4,134
11/1/2020,Quận 3,3991000,TRUE,C43,4
11/1/2020,Quận 9,52520000,TRUE,C42,436
11/1/2020,Quận 3,90191000,TRUE,C1,97
11/1/2020,Quận 12,49673000,TRUE,C13,242
11/1/2020,Quận Bình Thạnh,75066000,TRUE,C25,340
11/1/2020,Quận Thủ Đức,61813000,TRUE,C30,265
11/1/2020,Quận 4,96800000,TRUE,C43,61
11/2/2020,Quận 12,84080000,FALSE,C9,146
11/2/2020,Quận Tân Bình,19697000,FALSE,C16,224
11/2/2020,Quận 12,4504000,FALSE,C26,124
11/2/2020,Quận 3,90402000,FALSE,C47,205
11/2/2020,Quận 5,43505000,FALSE,C20,472
11/2/2020,Quận 9,20426000,FALSE,C24,413
11/2/2020,Quận Tân Bình,11021000,FALSE,C25,308
11/2/2020,Quận Gò Vấp,83435000,FALSE,C8,335
11/2/2020,Quận 3,4722000,FALSE,C19,10
11/2/2020,Quận 5,22799000,FALSE,C47,104
11/3/2020,Quận Gò Vấp,63416000,FALSE,C36,417
11/3/2020,Quận 11,82121000,FALSE,C8,193
11/3/2020,Quận Bình Thạnh,55268000,FALSE,C16,258
11/3/2020,Quận Tân Bình,42232000,FALSE,C10,64
11/3/2020,Quận 3,41452000,FALSE,C41,293
11/3/2020,Quận 4,94423000,FALSE,C35,172
11/3/2020,Quận 4,15127000,FALSE,C32,485
11/3/2020,Quận 8,83977000,FALSE,C3,388
11/3/2020,Quận 4,37084000,FALSE,C15,104
11/3/2020,Quận Gò Vấp,5408000,FALSE,C13,336
11/3/2020,Quận 4,83118000,FALSE,C23,226
11/3/2020,Quận 8,20869000,FALSE,C17,72
11/3/2020,Quận Tân Phú,76908000,FALSE,C46,236
11/3/2020,Quận 9,92295000,FALSE,C14,6
11/3/2020,Quận 1,113000,FALSE,C8,84
11/3/2020,Quận 1,88195000,FALSE,C4,285
11/4/2020,Quận 8,67178000,FALSE,C40,22
11/4/2020,Quận Thủ Đức,94554000,FALSE,C37,485
11/4/2020,Quận 5,24868000,FALSE,C42,197
11/4/2020,Quận 3,6588000,FALSE,C37,4
11/4/2020,Quận 6,24745000,FALSE,C49,45
11/4/2020,Quận Tân Phú,49414000,FALSE,C2,14
11/4/2020,Quận Bình Tân,87551000,FALSE,C28,335
11/4/2020,Quận 2,57451000,FALSE,C39,41
11/4/2020,Quận Tân Phú,83682000,FALSE,C20,161
11/4/2020,Quận 2,88402000,FALSE,C38,284
11/4/2020,Quận 1,43061000,FALSE,C1,156
11/4/2020,Quận 11,22526000,FALSE,C40,288
11/4/2020,Quận 9,32412000,FALSE,C18,76
11/4/2020,Quận Phú Nhuận,84429000,FALSE,C14,282
11/4/2020,Quận Thủ Đức,81693000,FALSE,C37,395
11/5/2020,Quận Bình Thạnh,65176000,FALSE,C23,6
11/5/2020,Quận 1,99322000,FALSE,C14,43
11/5/2020,Quận Bình Thạnh,31060000,FALSE,C33,80
11/5/2020,Quận 4,98266000,FALSE,C30,416
11/5/2020,Quận Tân Bình,53022000,FALSE,C44,361
11/5/2020,Quận 7,22800000,FALSE,C45,136
11/5/2020,Quận Gò Vấp,95769000,FALSE,C34,21
11/5/2020,Quận 11,28915000,FALSE,C28,155
11/5/2020,Quận 9,40673000,FALSE,C24,41
11/5/2020,Quận 2,51678000,FALSE,C31,244
11/5/2020,Quận Tân Bình,57117000,FALSE,C28,459
11/5/2020,Quận Bình Thạnh,25176000,FALSE,C49,178
11/5/2020,Quận Phú Nhuận,27417000,FALSE,C14,233
11/5/2020,Quận 8,77529000,FALSE,C19,144
11/5/2020,Quận 8,762000,FALSE,C46,436
11/5/2020,Quận Phú Nhuận,82866000,FALSE,C10,142
11/5/2020,Quận 12,9924000,FALSE,C20,470
11/6/2020,Quận 12,32711000,FALSE,C22,244
11/6/2020,Quận Tân Bình,23353000,FALSE,C46,179
11/6/2020,Quận 8,40418000,FALSE,C8,431
11/6/2020,Quận 4,94580000,FALSE,C15,187
11/6/2020,Quận Thủ Đức,941000,FALSE,C7,373
11/6/2020,Quận Phú Nhuận,16300000,FALSE,C17,399
11/6/2020,Quận 1,4827000,FALSE,C21,171
11/6/2020,Quận Bình Thạnh,4043000,FALSE,C48,250
11/6/2020,Quận 10,60655000,FALSE,C11,193
11/6/2020,Quận 4,55291000,FALSE,C41,92
11/6/2020,Quận 4,44007000,FALSE,C22,446
11/6/2020,Quận Tân Phú,49385000,FALSE,C46,43
11/6/2020,Quận 11,16122000,FALSE,C30,174
11/7/2020,Quận 8,41939000,TRUE,C18,476
11/7/2020,Quận Phú Nhuận,32371000,TRUE,C45,249
11/7/2020,Quận Bình Tân,16450000,TRUE,C30,28
11/7/2020,Quận 3,37476000,TRUE,C19,204
11/7/2020,Quận Tân Phú,16123000,TRUE,C15,430
11/7/2020,Quận 4,39692000,TRUE,C14,415
11/7/2020,Quận 4,41997000,TRUE,C35,314
11/7/2020,Quận 2,87684000,TRUE,C26,227
11/7/2020,Quận 7,51667000,TRUE,C22,217
11/7/2020,Quận 3,24622000,TRUE,C12,132
11/7/2020,Quận Bình Thạnh,14395000,TRUE,C15,164
11/8/2020,Quận Gò Vấp,32356000,TRUE,C38,195
11/8/2020,Quận 12,17011000,TRUE,C40,389
11/8/2020,Quận 6,27026000,TRUE,C21,491
11/8/2020,Quận 6,67860000,TRUE,C20,134
11/8/2020,Quận 7,88952000,TRUE,C48,207
11/8/2020,Quận 9,12223000,TRUE,C1,105
11/8/2020,Quận 5,4647000,TRUE,C38,281
11/9/2020,Quận 3,17439000,FALSE,C47,197
11/9/2020,Quận 12,37215000,FALSE,C19,349
11/9/2020,Quận Tân Bình,26637000,FALSE,C43,173
11/9/2020,Quận 8,39866000,FALSE,C24,269
11/9/2020,Quận 2,52544000,FALSE,C18,205
11/9/2020,Quận Tân Phú,71883000,FALSE,C5,376
11/9/2020,Quận Bình Tân,25112000,FALSE,C16,50
11/9/2020,Quận 2,86145000,FALSE,C14,259
11/9/2020,Quận Gò Vấp,34277000,FALSE,C43,396
11/9/2020,Quận Bình Thạnh,63309000,FALSE,C31,162
11/9/2020,Quận Thủ Đức,35956000,FALSE,C34,236
11/9/2020,Quận Bình Tân,6775000,FALSE,C18,156
11/10/2020,Quận 2,6750000,FALSE,C27,269
11/10/2020,Quận Tân Bình,58268000,FALSE,C10,441
11/10/2020,Quận 3,94434000,FALSE,C2,467
11/10/2020,Quận 10,29953000,FALSE,C14,407
11/10/2020,Quận Phú Nhuận,80230000,FALSE,C16,331
11/10/2020,Quận 9,19277000,FALSE,C35,56
11/10/2020,Quận Tân Bình,91712000,FALSE,C46,450
11/10/2020,Quận Bình Thạnh,28537000,FALSE,C49,412
11/10/2020,Quận 5,38735000,FALSE,C12,251
11/10/2020,Quận Bình Thạnh,25718000,FALSE,C44,235
11/10/2020,Quận Tân Bình,70579000,FALSE,C46,11
11/10/2020,Quận 1,77561000,FALSE,C24,470
11/10/2020,Quận 2,28248000,FALSE,C8,130
11/10/2020,Quận Bình Tân,84607000,FALSE,C44,368
11/10/2020,Quận 6,13608000,FALSE,C40,242
11/10/2020,Quận 1,14927000,FALSE,C22,470
11/10/2020,Quận 3,25691000,FALSE,C28,84
11/10/2020,Quận 1,97913000,FALSE,C11,324
11/10/2020,Quận 9,57081000,FALSE,C11,225
11/11/2020,Quận Bình Thạnh,30763000,FALSE,C14,248
11/11/2020,Quận Tân Bình,37763000,FALSE,C25,344
11/11/2020,Quận Thủ Đức,59343000,FALSE,C32,226
11/11/2020,Quận 1,69497000,FALSE,C29,334
11/11/2020,Quận 3,54011000,FALSE,C14,97
11/11/2020,Quận Thủ Đức,98576000,FALSE,C13,386
11/11/2020,Quận 1,5006000,FALSE,C43,129
11/11/2020,Quận Bình Tân,76442000,FALSE,C13,351
11/11/2020,Quận 9,90012000,FALSE,C39,44
11/11/2020,Quận Tân Bình,92809000,FALSE,C24,124
11/11/2020,Quận 9,44061000,FALSE,C6,474
11/11/2020,Quận Bình Thạnh,15539000,FALSE,C22,406
11/11/2020,Quận 4,18963000,FALSE,C14,62
11/12/2020,Quận 11,50352000,FALSE,C2,32
11/12/2020,Quận 12,98137000,FALSE,C30,344
11/12/2020,Quận 6,30698000,FALSE,C12,81
11/12/2020,Quận 3,98710000,FALSE,C1,10
11/12/2020,Quận 11,47110000,FALSE,C20,368
11/12/2020,Quận 1,19539000,FALSE,C16,142
11/12/2020,Quận Tân Phú,60884000,FALSE,C16,342
11/12/2020,Quận 10,13358000,FALSE,C41,464
11/12/2020,Quận Bình Tân,49965000,FALSE,C31,301
11/12/2020,Quận 6,67955000,FALSE,C5,437
11/12/2020,Quận Phú Nhuận,75666000,FALSE,C49,332
11/12/2020,Quận 1,49780000,FALSE,C9,277
11/12/2020,Quận 5,13385000,FALSE,C25,17
11/12/2020,Quận 7,70015000,FALSE,C37,130
11/12/2020,Quận 2,9924000,FALSE,C30,322
11/12/2020,Quận 7,60362000,FALSE,C10,426
11/12/2020,Quận 3,51409000,FALSE,C41,291
11/13/2020,Quận Bình Tân,4136000,FALSE,C23,232
11/13/2020,Quận 8,23259000,FALSE,C7,73
11/13/2020,Quận 12,81279000,FALSE,C13,258
11/13/2020,Quận 2,23997000,FALSE,C40,478
11/13/2020,Quận 8,31180000,FALSE,C49,303
11/13/2020,Quận Gò Vấp,10271000,FALSE,C35,29
11/13/2020,Quận Tân Bình,34619000,FALSE,C3,68
11/13/2020,Quận Gò Vấp,43363000,FALSE,C16,43
11/14/2020,Quận 8,27255000,TRUE,C28,232
11/14/2020,Quận 7,69979000,TRUE,C46,311
11/14/2020,Quận 6,69721000,TRUE,C17,50
11/14/2020,Quận 11,38690000,TRUE,C2,458
11/14/2020,Quận 10,43207000,TRUE,C37,467
11/14/2020,Quận 7,51357000,TRUE,C7,54
11/14/2020,Quận 12,9772000,TRUE,C41,457
11/14/2020,Quận 12,11302000,TRUE,C25,71
11/14/2020,Quận 2,22089000,TRUE,C16,77
11/14/2020,Quận 3,58044000,TRUE,C23,299
11/14/2020,Quận 8,53859000,TRUE,C34,425
11/14/2020,Quận Bình Thạnh,48591000,TRUE,C36,316
11/14/2020,Quận 3,74821000,TRUE,C16,37
11/14/2020,Quận 6,68643000,TRUE,C16,189
11/15/2020,Quận Thủ Đức,32717000,TRUE,C37,177
11/15/2020,Quận Tân Phú,60452000,TRUE,C42,297
11/15/2020,Quận 11,74228000,TRUE,C9,221
11/15/2020,Quận 3,31245000,TRUE,C28,147
11/15/2020,Quận 5,59234000,TRUE,C7,99
11/15/2020,Quận 7,9367000,TRUE,C7,367
11/15/2020,Quận 6,40991000,TRUE,C14,168
11/15/2020,Quận Bình Tân,66882000,TRUE,C24,494
11/15/2020,Quận 7,21404000,TRUE,C20,138
11/15/2020,Quận 1,6377000,TRUE,C14,279
11/15/2020,Quận 1,58653000,TRUE,C23,336
11/15/2020,Quận Tân Phú,98225000,TRUE,C42,139
11/15/2020,Quận 5,68586000,TRUE,C34,167
11/16/2020,Quận Bình Tân,82071000,FALSE,C31,199
11/16/2020,Quận 12,53572000,FALSE,C5,428
11/16/2020,Quận 10,16037000,FALSE,C31,228
11/16/2020,Quận 2,81355000,FALSE,C34,461
11/16/2020,Quận 10,80873000,FALSE,C15,295
11/16/2020,Quận Bình Tân,66472000,FALSE,C18,82
11/16/2020,Quận 3,27753000,FALSE,C25,338
11/16/2020,Quận Tân Bình,27760000,FALSE,C30,135
11/16/2020,Quận 8,76737000,FALSE,C48,65
11/16/2020,Quận 3,56308000,FALSE,C6,407
11/16/2020,Quận 8,65901000,FALSE,C10,178
11/16/2020,Quận 11,85469000,FALSE,C26,236
11/16/2020,Quận 4,52855000,FALSE,C48,186
11/16/2020,Quận Thủ Đức,36109000,FALSE,C10,495
11/16/2020,Quận 6,44344000,FALSE,C17,146
11/17/2020,Quận 8,29537000,FALSE,C27,108
11/17/2020,Quận Thủ Đức,38742000,FALSE,C7,61
11/17/2020,Quận Tân Bình,42583000,FALSE,C31,208
11/17/2020,Quận 6,38571000,FALSE,C4,277
11/17/2020,Quận Tân Bình,38499000,FALSE,C36,417
11/17/2020,Quận 10,2365000,FALSE,C23,218
11/17/2020,Quận 7,80831000,FALSE,C15,253
11/17/2020,Quận 5,8746000,FALSE,C7,464
11/17/2020,Quận 2,97221000,FALSE,C2,201
11/17/2020,Quận 5,22655000,FALSE,C30,435
11/17/2020,Quận Thủ Đức,45456000,FALSE,C9,229
11/17/2020,Quận 3,88437000,FALSE,C16,287
11/17/2020,Quận Thủ Đức,49353000,FALSE,C16,334
11/17/2020,Quận 12,81744000,FALSE,C19,400
11/18/2020,Quận 2,73351000,FALSE,C12,447
11/18/2020,Quận 4,82933000,FALSE,C14,223
11/18/2020,Quận 3,42822000,FALSE,C19,18
11/18/2020,Quận 7,87569000,FALSE,C3,218
11/18/2020,Quận 7,16893000,FALSE,C27,444
11/18/2020,Quận 2,69808000,FALSE,C17,340
11/18/2020,Quận 11,85460000,FALSE,C22,178
11/18/2020,Quận 4,94268000,FALSE,C35,93
11/18/2020,Quận 3,20699000,FALSE,C22,142
11/18/2020,Quận Bình Tân,60329000,FALSE,C28,125
11/18/2020,Quận Tân Bình,8924000,FALSE,C5,492
11/18/2020,Quận Gò Vấp,74406000,FALSE,C32,25
11/18/2020,Quận 11,47001000,FALSE,C45,400
11/18/2020,Quận Bình Thạnh,65479000,FALSE,C29,136
11/19/2020,Quận Phú Nhuận,91389000,FALSE,C20,269
11/19/2020,Quận 6,80096000,FALSE,C22,373
11/19/2020,Quận 8,35563000,FALSE,C28,168
11/19/2020,Quận 7,89881000,FALSE,C49,109
11/19/2020,Quận 7,43186000,FALSE,C41,218
11/19/2020,Quận 6,10591000,FALSE,C14,57
11/19/2020,Quận 1,89698000,FALSE,C34,469
11/19/2020,Quận 11,82856000,FALSE,C34,362
11/19/2020,Quận Bình Tân,29573000,FALSE,C21,297
11/19/2020,Quận Bình Thạnh,71267000,FALSE,C29,82
11/19/2020,Quận 9,59368000,FALSE,C9,484
11/19/2020,Quận 5,9607000,FALSE,C15,191
11/19/2020,Quận Thủ Đức,55953000,FALSE,C26,194
11/19/2020,Quận Bình Tân,14240000,FALSE,C41,224
11/20/2020,Quận 6,4711000,FALSE,C10,326
11/20/2020,Quận Tân Phú,83498000,FALSE,C22,304
11/20/2020,Quận Gò Vấp,37083000,FALSE,C36,121
11/20/2020,Quận 8,96972000,FALSE,C22,424
11/20/2020,Quận 12,3875000,FALSE,C5,133
11/20/2020,Quận 12,59859000,FALSE,C8,116
11/20/2020,Quận Bình Tân,86568000,FALSE,C7,449
11/20/2020,Quận 8,76490000,FALSE,C31,181
11/20/2020,Quận Gò Vấp,3133000,FALSE,C15,324
11/20/2020,Quận Bình Thạnh,88795000,FALSE,C46,475
11/20/2020,Quận Bình Thạnh,6857000,FALSE,C27,218
11/20/2020,Quận Thủ Đức,87495000,FALSE,C19,384
11/21/2020,Quận 8,20338000,TRUE,C7,246
11/21/2020,Quận 3,31099000,TRUE,C11,130
11/21/2020,Quận 9,84793000,TRUE,C26,418
11/21/2020,Quận 10,82083000,TRUE,C2,359
11/21/2020,Quận 11,41393000,TRUE,C45,210
11/21/2020,Quận 1,61473000,TRUE,C39,223
11/21/2020,Quận 3,51757000,TRUE,C48,137
11/21/2020,Quận Gò Vấp,93788000,TRUE,C10,218
11/21/2020,Quận Phú Nhuận,64215000,TRUE,C48,497
11/21/2020,Quận 3,60193000,TRUE,C12,53
11/21/2020,Quận 9,74623000,TRUE,C11,380
11/21/2020,Quận 10,28334000,TRUE,C14,286
11/21/2020,Quận Tân Bình,68705000,TRUE,C40,197
11/21/2020,Quận 7,94684000,TRUE,C44,455
11/21/2020,Quận Thủ Đức,47276000,TRUE,C28,124
11/22/2020,Quận 2,92341000,TRUE,C23,209
11/22/2020,Quận Gò Vấp,61471000,TRUE,C11,386
11/22/2020,Quận Gò Vấp,17042000,TRUE,C30,183
11/22/2020,Quận 7,12423000,TRUE,C26,4
11/22/2020,Quận Thủ Đức,68663000,TRUE,C21,447
11/22/2020,Quận 5,63020000,TRUE,C16,144
11/22/2020,Quận Tân Bình,46965000,TRUE,C8,29
11/22/2020,Quận Bình Thạnh,24314000,TRUE,C33,150
11/22/2020,Quận Tân Bình,34098000,TRUE,C4,128
11/22/2020,Quận 11,62049000,TRUE,C11,413
11/22/2020,Quận Bình Thạnh,67732000,TRUE,C13,77
11/22/2020,Quận 5,39397000,TRUE,C17,300
11/22/2020,Quận Tân Phú,23078000,TRUE,C4,159
11/22/2020,Quận 7,40770000,TRUE,C8,307
11/23/2020,Quận 5,10915000,FALSE,C45,208
11/23/2020,Quận Bình Tân,91921000,FALSE,C22,113
11/23/2020,Quận 10,22257000,FALSE,C1,379
11/23/2020,Quận 5,80822000,FALSE,C40,376
11/23/2020,Quận Phú Nhuận,20089000,FALSE,C16,60
11/23/2020,Quận Bình Tân,60036000,FALSE,C45,201
11/23/2020,Quận 12,39750000,FALSE,C6,452
11/23/2020,Quận 1,56167000,FALSE,C5,49
11/23/2020,Quận Phú Nhuận,7695000,FALSE,C13,329
