,time,region,payment,weekend,category,customer,month,day
3728,2020-09-28,Quận Gò Vấp,94385000,False,C32,127,9,28
3729,2020-09-28,Quận Bình Tân,72685000,False,C19,113,9,28
3730,2020-09-28,Quận 5,10737000,False,C49,362,9,28
3731,2020-09-28,Quận 3,74345000,False,C44,125,9,28
3732,2020-09-28,Quận 9,22440000,False,C27,63,9,28
3733,2020-09-28,Quận 9,87660000,False,C17,229,9,28
3734,2020-09-28,Quận Bình Tân,76191000,False,C17,383,9,28
3735,2020-09-28,Quận Tân Bình,51136000,False,C36,272,9,28
3736,2020-09-28,Quận 12,5824000,False,C43,25,9,28
3737,2020-09-28,Quận 2,70731000,False,C38,44,9,28
3738,2020-09-28,Quận Bình Thạnh,89276000,False,C10,451,9,28
3739,2020-09-29,Quận 1,74684000,False,C48,215,9,29
3740,2020-09-29,Quận Bình Tân,27331000,False,C45,432,9,29
3741,2020-09-29,Quận Bình Thạnh,93589000,False,C8,333,9,29
3742,2020-09-29,Quận Thủ Đức,30341000,False,C39,97,9,29
3743,2020-09-29,Quận Thủ Đức,92535000,False,C48,290,9,29
3744,2020-09-29,Quận 7,11866000,False,C20,157,9,29
3745,2020-09-29,Quận Tân Phú,55988000,False,C31,380,9,29
3746,2020-09-29,Quận 3,91041000,False,C48,149,9,29
3747,2020-09-29,Quận 2,83719000,False,C47,260,9,29
3748,2020-09-30,Quận 12,84627000,False,C31,102,9,30
3749,2020-09-30,Quận Bình Tân,33802000,False,C14,355,9,30
3750,2020-09-30,Quận 12,54502000,False,C25,108,9,30
3751,2020-09-30,Quận 7,58803000,False,C43,484,9,30
3752,2020-09-30,Quận 8,4677000,False,C5,36,9,30
3753,2020-09-30,Quận 3,1481000,False,C34,452,9,30
3754,2020-09-30,Quận 12,39645000,False,C3,203,9,30
3755,2020-09-30,Quận Gò Vấp,83987000,False,C21,54,9,30
3756,2020-09-30,Quận 8,6287000,False,C26,211,9,30
3757,2020-09-30,Quận 7,48638000,False,C13,370,9,30
3758,2020-09-30,Quận 10,18178000,False,C22,346,9,30
3759,2020-09-30,Quận 6,93594000,False,C37,190,9,30
3760,2020-10-01,Quận 7,19629000,False,C39,137,10,1
3761,2020-10-01,Quận 4,68084000,False,C32,310,10,1
3762,2020-10-01,Quận Bình Thạnh,92447000,False,C19,79,10,1
3763,2020-10-01,Quận Bình Thạnh,34762000,False,C6,259,10,1
3764,2020-10-01,Quận 11,74938000,False,C8,407,10,1
3765,2020-10-01,Quận Bình Tân,51360000,False,C35,347,10,1
3766,2020-10-01,Quận 11,50574000,False,C28,306,10,1
3767,2020-10-01,Quận 6,8140000,False,C4,78,10,1
3768,2020-10-01,Quận 9,59337000,False,C4,199,10,1
3769,2020-10-01,Quận 11,40303000,False,C21,288,10,1
3770,2020-10-01,Quận 6,13251000,False,C5,8,10,1
3771,2020-10-01,Quận Tân Phú,51430000,False,C32,436,10,1
3772,2020-10-01,Quận Bình Tân,47447000,False,C6,378,10,1
3773,2020-10-01,Quận Tân Phú,96912000,False,C43,49,10,1
3774,2020-10-01,Quận Phú Nhuận,66438000,False,C26,410,10,1
3775,2020-10-01,Quận 12,87265000,False,C2,477,10,1
3776,2020-10-01,Quận Thủ Đức,86711000,False,C3,82,10,1
3777,2020-10-01,Quận Bình Tân,58879000,False,C49,41,10,1
3778,2020-10-02,Quận Bình Tân,22885000,False,C18,155,10,2
3779,2020-10-02,Quận Bình Tân,7270000,False,C36,234,10,2
3780,2020-10-02,Quận 6,98668000,False,C14,410,10,2
3781,2020-10-02,Quận 11,6463000,False,C46,188,10,2
3782,2020-10-02,Quận 11,1278000,False,C2,189,10,2
3783,2020-10-02,Quận 12,25592000,False,C2,352,10,2
3784,2020-10-02,Quận 5,72447000,False,C6,308,10,2
3785,2020-10-02,Quận Phú Nhuận,21678000,False,C14,301,10,2
3786,2020-10-02,Quận 8,29913000,False,C15,454,10,2
3787,2020-10-02,Quận Bình Tân,20318000,False,C43,100,10,2
3788,2020-10-02,Quận Tân Bình,24133000,False,C43,246,10,2
3789,2020-10-03,Quận 9,74261000,True,C26,56,10,3
3790,2020-10-03,Quận 11,77541000,True,C5,121,10,3
3791,2020-10-03,Quận 10,78358000,True,C45,215,10,3
3792,2020-10-03,Quận 7,57280000,True,C23,244,10,3
3793,2020-10-03,Quận 3,81219000,True,C28,96,10,3
3794,2020-10-03,Quận Tân Phú,91576000,True,C33,386,10,3
3795,2020-10-03,Quận 12,79743000,True,C4,345,10,3
3796,2020-10-03,Quận 6,5576000,True,C16,131,10,3
3797,2020-10-03,Quận 7,75610000,True,C42,307,10,3
3798,2020-10-03,Quận Thủ Đức,94705000,True,C9,104,10,3
3799,2020-10-03,Quận 7,7422000,True,C31,185,10,3
3800,2020-10-03,Quận 5,9387000,True,C46,199,10,3
3801,2020-10-03,Quận Phú Nhuận,9909000,True,C12,102,10,3
3802,2020-10-03,Quận Tân Bình,75047000,True,C13,321,10,3
3803,2020-10-04,Quận Tân Phú,58439000,True,C30,72,10,4
3804,2020-10-04,Quận Tân Phú,10390000,True,C41,401,10,4
3805,2020-10-04,Quận 12,15994000,True,C23,77,10,4
3806,2020-10-04,Quận 12,56460000,True,C38,215,10,4
3807,2020-10-04,Quận 2,98812000,True,C26,46,10,4
3808,2020-10-04,Quận Gò Vấp,41125000,True,C30,174,10,4
3809,2020-10-04,Quận 10,63621000,True,C31,106,10,4
3810,2020-10-04,Quận 1,11686000,True,C9,499,10,4
3811,2020-10-04,Quận 9,66908000,True,C2,62,10,4
3812,2020-10-04,Quận 7,89622000,True,C39,219,10,4
3813,2020-10-04,Quận 9,85937000,True,C44,279,10,4
3814,2020-10-04,Quận 2,73162000,True,C41,454,10,4
3815,2020-10-05,Quận 6,18134000,False,C8,107,10,5
3816,2020-10-05,Quận 12,81312000,False,C22,110,10,5
3817,2020-10-05,Quận 6,20410000,False,C9,31,10,5
3818,2020-10-05,Quận Gò Vấp,27548000,False,C20,199,10,5
3819,2020-10-05,Quận Tân Bình,1270000,False,C47,66,10,5
3820,2020-10-05,Quận 9,22872000,False,C43,492,10,5
3821,2020-10-05,Quận Thủ Đức,53139000,False,C45,19,10,5
3822,2020-10-05,Quận Tân Bình,20415000,False,C14,108,10,5
3823,2020-10-05,Quận 6,66322000,False,C30,214,10,5
3824,2020-10-05,Quận 3,91890000,False,C46,6,10,5
3825,2020-10-05,Quận Bình Tân,10822000,False,C21,177,10,5
3826,2020-10-05,Quận 7,61000000,False,C7,106,10,5
3827,2020-10-05,Quận Gò Vấp,22246000,False,C27,181,10,5
3828,2020-10-05,Quận Bình Tân,41840000,False,C13,271,10,5
3829,2020-10-05,Quận 7,38634000,False,C41,122,10,5
3830,2020-10-06,Quận Thủ Đức,53265000,False,C47,306,10,6
3831,2020-10-06,Quận Gò Vấp,65156000,False,C35,373,10,6
3832,2020-10-06,Quận 6,11479000,False,C19,69,10,6
3833,2020-10-06,Quận 5,23877000,False,C22,469,10,6
3834,2020-10-06,Quận Thủ Đức,66017000,False,C6,84,10,6
3835,2020-10-06,Quận 1,6596000,False,C33,356,10,6
3836,2020-10-06,Quận 3,16380000,False,C23,228,10,6
3837,2020-10-06,Quận Tân Phú,65176000,False,C23,394,10,6
3838,2020-10-06,Quận 12,43018000,False,C31,344,10,6
3839,2020-10-06,Quận 2,10600000,False,C31,261,10,6
3840,2020-10-06,Quận Tân Bình,28787000,False,C33,99,10,6
3841,2020-10-06,Quận 6,82763000,False,C11,3,10,6
3842,2020-10-06,Quận 3,59566000,False,C30,499,10,6
3843,2020-10-06,Quận 7,63804000,False,C29,115,10,6
3844,2020-10-06,Quận 12,93660000,False,C8,368,10,6
3845,2020-10-06,Quận 10,30676000,False,C47,363,10,6
3846,2020-10-06,Quận Tân Phú,79451000,False,C36,92,10,6
3847,2020-10-06,Quận 5,422000,False,C37,202,10,6
3848,2020-10-06,Quận 5,27867000,False,C23,14,10,6
3849,2020-10-07,Quận 10,82398000,False,C28,324,10,7
3850,2020-10-07,Quận 1,73362000,False,C40,397,10,7
3851,2020-10-07,Quận 2,82815000,False,C14,112,10,7
3852,2020-10-07,Quận Tân Phú,47303000,False,C7,71,10,7
3853,2020-10-07,Quận 10,47655000,False,C3,207,10,7
3854,2020-10-07,Quận 11,34413000,False,C20,34,10,7
3855,2020-10-07,Quận 7,76578000,False,C37,217,10,7
3856,2020-10-07,Quận Bình Tân,48126000,False,C25,259,10,7
3857,2020-10-07,Quận 5,24464000,False,C4,197,10,7
3858,2020-10-07,Quận 9,36939000,False,C11,492,10,7
3859,2020-10-07,Quận Bình Thạnh,74581000,False,C33,288,10,7
3860,2020-10-07,Quận Phú Nhuận,90700000,False,C1,273,10,7
3861,2020-10-07,Quận Tân Bình,25359000,False,C11,65,10,7
3862,2020-10-08,Quận Bình Tân,43665000,False,C9,133,10,8
3863,2020-10-08,Quận 9,34975000,False,C34,268,10,8
3864,2020-10-08,Quận 8,20666000,False,C47,108,10,8
3865,2020-10-08,Quận 5,90683000,False,C27,249,10,8
3866,2020-10-08,Quận 7,3011000,False,C8,272,10,8
3867,2020-10-08,Quận 1,66495000,False,C16,375,10,8
3868,2020-10-09,Quận 3,90718000,False,C17,203,10,9
3869,2020-10-09,Quận 12,27732000,False,C5,368,10,9
3870,2020-10-09,Quận 8,3833000,False,C32,157,10,9
3871,2020-10-09,Quận 10,53391000,False,C21,454,10,9
3872,2020-10-09,Quận Tân Bình,59217000,False,C5,64,10,9
3873,2020-10-09,Quận Gò Vấp,55050000,False,C25,146,10,9
3874,2020-10-09,Quận Bình Tân,69042000,False,C27,390,10,9
3875,2020-10-09,Quận 3,38230000,False,C14,149,10,9
3876,2020-10-09,Quận 2,15554000,False,C28,149,10,9
3877,2020-10-09,Quận 5,87909000,False,C2,282,10,9
3878,2020-10-09,Quận Bình Tân,37267000,False,C12,189,10,9
3879,2020-10-09,Quận 3,3175000,False,C27,20,10,9
3880,2020-10-10,Quận 4,44570000,True,C28,484,10,10
3881,2020-10-10,Quận 3,1410000,True,C45,137,10,10
3882,2020-10-10,Quận Bình Thạnh,98400000,True,C15,401,10,10
3883,2020-10-10,Quận 4,63428000,True,C17,450,10,10
3884,2020-10-10,Quận 2,64779000,True,C46,133,10,10
3885,2020-10-10,Quận 5,86560000,True,C46,331,10,10
3886,2020-10-10,Quận 12,25046000,True,C5,359,10,10
3887,2020-10-10,Quận 10,54791000,True,C46,188,10,10
3888,2020-10-10,Quận Bình Thạnh,45089000,True,C39,380,10,10
3889,2020-10-11,Quận Thủ Đức,91079000,True,C42,497,10,11
3890,2020-10-11,Quận 12,8195000,True,C25,63,10,11
3891,2020-10-11,Quận 9,64312000,True,C35,418,10,11
3892,2020-10-11,Quận 12,92028000,True,C34,4,10,11
3893,2020-10-11,Quận 1,58550000,True,C44,101,10,11
3894,2020-10-11,Quận 8,8338000,True,C19,32,10,11
3895,2020-10-11,Quận 1,51122000,True,C9,467,10,11
3896,2020-10-11,Quận 12,272000,True,C48,52,10,11
3897,2020-10-11,Quận Phú Nhuận,94799000,True,C5,400,10,11
3898,2020-10-11,Quận 6,75902000,True,C27,157,10,11
3899,2020-10-11,Quận Phú Nhuận,69085000,True,C3,438,10,11
3900,2020-10-11,Quận 5,14018000,True,C27,166,10,11
3901,2020-10-11,Quận 12,40302000,True,C26,157,10,11
3902,2020-10-11,Quận Thủ Đức,56451000,True,C31,479,10,11
3903,2020-10-11,Quận 12,73098000,True,C9,236,10,11
3904,2020-10-11,Quận 7,18011000,True,C38,225,10,11
3905,2020-10-11,Quận Tân Phú,61442000,True,C6,147,10,11
3906,2020-10-11,Quận 8,57564000,True,C48,325,10,11
3907,2020-10-12,Quận 10,20479000,False,C30,174,10,12
3908,2020-10-12,Quận Phú Nhuận,2511000,False,C16,398,10,12
3909,2020-10-12,Quận 12,55640000,False,C20,395,10,12
3910,2020-10-12,Quận 1,7346000,False,C30,301,10,12
3911,2020-10-12,Quận 6,36324000,False,C49,78,10,12
3912,2020-10-12,Quận 6,10535000,False,C13,265,10,12
3913,2020-10-12,Quận Thủ Đức,15178000,False,C4,412,10,12
3914,2020-10-12,Quận 6,90099000,False,C3,196,10,12
3915,2020-10-12,Quận Bình Tân,81942000,False,C44,432,10,12
3916,2020-10-13,Quận 4,23585000,False,C26,76,10,13
3917,2020-10-13,Quận 2,83705000,False,C14,455,10,13
3918,2020-10-13,Quận 10,77402000,False,C5,393,10,13
3919,2020-10-13,Quận 9,22067000,False,C37,36,10,13
3920,2020-10-13,Quận 7,61625000,False,C31,403,10,13
3921,2020-10-13,Quận 9,62721000,False,C18,3,10,13
3922,2020-10-13,Quận 5,57615000,False,C11,320,10,13
3923,2020-10-13,Quận 1,37520000,False,C3,302,10,13
3924,2020-10-13,Quận 10,54737000,False,C10,345,10,13
3925,2020-10-13,Quận 8,23389000,False,C37,187,10,13
3926,2020-10-13,Quận Tân Bình,97435000,False,C46,408,10,13
3927,2020-10-13,Quận Thủ Đức,60940000,False,C31,356,10,13
3928,2020-10-13,Quận 12,89091000,False,C23,20,10,13
3929,2020-10-13,Quận 7,73856000,False,C46,59,10,13
3930,2020-10-13,Quận 1,17912000,False,C44,184,10,13
3931,2020-10-14,Quận 7,34798000,False,C34,370,10,14
3932,2020-10-14,Quận 6,25380000,False,C6,418,10,14
3933,2020-10-14,Quận Bình Thạnh,90964000,False,C12,195,10,14
3934,2020-10-14,Quận 1,75955000,False,C39,175,10,14
3935,2020-10-14,Quận 3,54117000,False,C14,331,10,14
3936,2020-10-14,Quận Bình Tân,12277000,False,C23,215,10,14
3937,2020-10-14,Quận 3,43124000,False,C36,196,10,14
3938,2020-10-14,Quận 5,38212000,False,C31,55,10,14
3939,2020-10-14,Quận 3,73683000,False,C11,311,10,14
3940,2020-10-14,Quận 6,98843000,False,C26,148,10,14
3941,2020-10-14,Quận 2,52386000,False,C19,59,10,14
3942,2020-10-14,Quận Tân Phú,85296000,False,C17,61,10,14
3943,2020-10-14,Quận 5,2798000,False,C33,5,10,14
3944,2020-10-15,Quận 12,80312000,False,C17,250,10,15
3945,2020-10-15,Quận Bình Tân,91214000,False,C3,181,10,15
3946,2020-10-15,Quận 11,75633000,False,C12,491,10,15
3947,2020-10-15,Quận 5,1450000,False,C4,10,10,15
3948,2020-10-15,Quận 5,80877000,False,C6,219,10,15
3949,2020-10-15,Quận Thủ Đức,85137000,False,C22,77,10,15
3950,2020-10-15,Quận 11,60870000,False,C34,207,10,15
3951,2020-10-15,Quận Tân Bình,3352000,False,C9,5,10,15
3952,2020-10-15,Quận Bình Thạnh,36652000,False,C18,384,10,15
3953,2020-10-15,Quận 4,78247000,False,C6,298,10,15
3954,2020-10-15,Quận Thủ Đức,23523000,False,C48,112,10,15
3955,2020-10-15,Quận 10,11493000,False,C15,139,10,15
3956,2020-10-15,Quận 8,86536000,False,C35,321,10,15
3957,2020-10-15,Quận 2,63968000,False,C1,285,10,15
3958,2020-10-16,Quận 6,22233000,False,C33,195,10,16
3959,2020-10-16,Quận Gò Vấp,89000,False,C9,17,10,16
3960,2020-10-16,Quận 2,44943000,False,C22,225,10,16
3961,2020-10-16,Quận 1,89739000,False,C21,15,10,16
3962,2020-10-16,Quận 4,59375000,False,C28,396,10,16
3963,2020-10-16,Quận Thủ Đức,64929000,False,C6,63,10,16
3964,2020-10-16,Quận 2,27125000,False,C27,81,10,16
3965,2020-10-16,Quận 9,4825000,False,C47,144,10,16
3966,2020-10-16,Quận 10,84819000,False,C41,143,10,16
3967,2020-10-16,Quận Tân Bình,7059000,False,C46,35,10,16
3968,2020-10-16,Quận 2,90292000,False,C17,481,10,16
3969,2020-10-16,Quận Thủ Đức,31948000,False,C23,118,10,16
3970,2020-10-16,Quận Bình Tân,65148000,False,C21,7,10,16
3971,2020-10-16,Quận Bình Thạnh,41885000,False,C23,362,10,16
3972,2020-10-16,Quận 2,17382000,False,C21,60,10,16
3973,2020-10-17,Quận 4,99518000,True,C28,49,10,17
3974,2020-10-17,Quận Tân Phú,71619000,True,C19,82,10,17
3975,2020-10-17,Quận 5,93750000,True,C24,321,10,17
3976,2020-10-17,Quận 5,57718000,True,C36,365,10,17
3977,2020-10-17,Quận 8,1425000,True,C7,246,10,17
3978,2020-10-17,Quận 12,90584000,True,C23,327,10,17
3979,2020-10-17,Quận Bình Thạnh,21778000,True,C27,411,10,17
3980,2020-10-17,Quận Gò Vấp,96523000,True,C43,221,10,17
3981,2020-10-17,Quận 11,76679000,True,C3,447,10,17
3982,2020-10-17,Quận Phú Nhuận,67117000,True,C11,477,10,17
3983,2020-10-17,Quận 4,90693000,True,C15,195,10,17
3984,2020-10-17,Quận 1,24166000,True,C31,482,10,17
3985,2020-10-17,Quận Bình Thạnh,99413000,True,C15,49,10,17
3986,2020-10-18,Quận Tân Bình,89601000,True,C18,403,10,18
3987,2020-10-18,Quận 11,78321000,True,C45,252,10,18
3988,2020-10-18,Quận 2,845000,True,C3,71,10,18
3989,2020-10-18,Quận 9,6297000,True,C41,302,10,18
3990,2020-10-18,Quận 8,9249000,True,C33,307,10,18
3991,2020-10-18,Quận 7,3184000,True,C7,241,10,18
3992,2020-10-18,Quận Bình Tân,28413000,True,C23,93,10,18
3993,2020-10-18,Quận 2,11983000,True,C14,284,10,18
3994,2020-10-18,Quận 2,69950000,True,C34,228,10,18
3995,2020-10-18,Quận Gò Vấp,24665000,True,C33,190,10,18
3996,2020-10-18,Quận 3,35758000,True,C29,74,10,18
3997,2020-10-18,Quận Tân Bình,40595000,True,C13,265,10,18
3998,2020-10-18,Quận Bình Tân,58573000,True,C18,72,10,18
3999,2020-10-18,Quận 3,41728000,True,C38,12,10,18
4000,2020-10-18,Quận Gò Vấp,9670000,True,C1,37,10,18
4001,2020-10-18,Quận 6,34238000,True,C39,204,10,18
4002,2020-10-18,Quận 5,90023000,True,C44,12,10,18
4003,2020-10-18,Quận 10,62997000,True,C28,71,10,18
4004,2020-10-19,Quận 3,21790000,False,C43,233,10,19
4005,2020-10-19,Quận 5,10718000,False,C44,184,10,19
4006,2020-10-19,Quận Tân Bình,10465000,False,C2,459,10,19
4007,2020-10-19,Quận 2,17219000,False,C34,388,10,19
4008,2020-10-19,Quận Tân Phú,90245000,False,C42,285,10,19
4009,2020-10-19,Quận 6,30236000,False,C5,401,10,19
4010,2020-10-19,Quận Bình Thạnh,55977000,False,C24,183,10,19
4011,2020-10-19,Quận 10,88018000,False,C35,24,10,19
4012,2020-10-19,Quận Gò Vấp,34600000,False,C19,427,10,19
4013,2020-10-19,Quận 10,47719000,False,C5,119,10,19
4014,2020-10-19,Quận Tân Phú,26775000,False,C32,361,10,19
4015,2020-10-19,Quận 10,20938000,False,C48,314,10,19
4016,2020-10-19,Quận Phú Nhuận,56293000,False,C30,456,10,19
4017,2020-10-20,Quận 8,78907000,False,C40,8,10,20
4018,2020-10-20,Quận Phú Nhuận,94122000,False,C20,342,10,20
4019,2020-10-20,Quận 10,73864000,False,C11,238,10,20
4020,2020-10-20,Quận 11,19888000,False,C26,417,10,20
4021,2020-10-20,Quận 12,86443000,False,C3,8,10,20
4022,2020-10-20,Quận 5,75111000,False,C27,285,10,20
4023,2020-10-20,Quận Thủ Đức,52068000,False,C4,152,10,20
4024,2020-10-20,Quận 8,94510000,False,C15,270,10,20
4025,2020-10-20,Quận Phú Nhuận,90628000,False,C29,459,10,20
4026,2020-10-20,Quận Gò Vấp,48354000,False,C15,45,10,20
4027,2020-10-20,Quận 12,19691000,False,C33,387,10,20
4028,2020-10-21,Quận Bình Tân,32920000,False,C1,403,10,21
4029,2020-10-21,Quận 5,78813000,False,C10,360,10,21
4030,2020-10-21,Quận Bình Tân,63822000,False,C11,321,10,21
4031,2020-10-21,Quận 3,99932000,False,C5,339,10,21
4032,2020-10-21,Quận 5,30081000,False,C5,16,10,21
4033,2020-10-21,Quận 11,85883000,False,C49,351,10,21
4034,2020-10-21,Quận Gò Vấp,2287000,False,C44,468,10,21
4035,2020-10-21,Quận Gò Vấp,67621000,False,C27,428,10,21
4036,2020-10-21,Quận 7,82223000,False,C43,117,10,21
4037,2020-10-21,Quận 7,88983000,False,C25,122,10,21
4038,2020-10-21,Quận 9,35350000,False,C47,431,10,21
4039,2020-10-21,Quận 12,33948000,False,C6,112,10,21
4040,2020-10-21,Quận 4,45105000,False,C40,419,10,21
4041,2020-10-21,Quận Gò Vấp,98804000,False,C31,344,10,21
4042,2020-10-22,Quận 9,22270000,False,C10,136,10,22
4043,2020-10-22,Quận 2,2437000,False,C23,75,10,22
4044,2020-10-22,Quận 10,86143000,False,C22,375,10,22
4045,2020-10-22,Quận 2,99834000,False,C40,79,10,22
4046,2020-10-22,Quận 3,99448000,False,C16,126,10,22
4047,2020-10-22,Quận Bình Tân,20646000,False,C28,113,10,22
4048,2020-10-22,Quận Bình Tân,45500000,False,C47,429,10,22
4049,2020-10-22,Quận Thủ Đức,83305000,False,C18,313,10,22
4050,2020-10-22,Quận Gò Vấp,87892000,False,C37,421,10,22
4051,2020-10-22,Quận 7,14094000,False,C35,317,10,22
4052,2020-10-22,Quận Tân Phú,49266000,False,C31,487,10,22
4053,2020-10-22,Quận 1,96160000,False,C31,458,10,22
4054,2020-10-22,Quận Phú Nhuận,84927000,False,C30,196,10,22
4055,2020-10-22,Quận 1,89302000,False,C28,93,10,22
4056,2020-10-22,Quận 12,54592000,False,C2,362,10,22
4057,2020-10-23,Quận Phú Nhuận,96098000,False,C47,409,10,23
4058,2020-10-23,Quận Phú Nhuận,98263000,False,C28,163,10,23
4059,2020-10-23,Quận Bình Thạnh,36939000,False,C9,72,10,23
4060,2020-10-23,Quận 6,96864000,False,C37,62,10,23
4061,2020-10-23,Quận Bình Thạnh,4016000,False,C49,392,10,23
4062,2020-10-23,Quận Tân Phú,46092000,False,C24,288,10,23
4063,2020-10-23,Quận 1,96266000,False,C22,421,10,23
4064,2020-10-23,Quận 4,46410000,False,C13,76,10,23
4065,2020-10-23,Quận 3,54619000,False,C23,181,10,23
4066,2020-10-23,Quận 6,63717000,False,C29,494,10,23
4067,2020-10-24,Quận 1,54660000,True,C21,377,10,24
4068,2020-10-24,Quận Bình Tân,48130000,True,C11,468,10,24
4069,2020-10-24,Quận Thủ Đức,65128000,True,C30,147,10,24
4070,2020-10-24,Quận 6,43349000,True,C44,24,10,24
4071,2020-10-24,Quận Gò Vấp,65592000,True,C35,310,10,24
4072,2020-10-24,Quận 5,10697000,True,C1,147,10,24
4073,2020-10-24,Quận Tân Phú,79037000,True,C13,53,10,24
4074,2020-10-24,Quận 6,92703000,True,C49,237,10,24
4075,2020-10-24,Quận 1,9969000,True,C1,81,10,24
4076,2020-10-24,Quận 9,15952000,True,C39,138,10,24
4077,2020-10-24,Quận Tân Phú,16292000,True,C16,86,10,24
4078,2020-10-24,Quận 8,57215000,True,C34,251,10,24
4079,2020-10-24,Quận 4,1759000,True,C2,148,10,24
4080,2020-10-24,Quận 6,76270000,True,C6,319,10,24
4081,2020-10-24,Quận 2,44278000,True,C48,139,10,24
4082,2020-10-24,Quận Thủ Đức,77428000,True,C45,491,10,24
4083,2020-10-25,Quận Gò Vấp,77487000,True,C22,86,10,25
4084,2020-10-25,Quận 4,32609000,True,C21,21,10,25
4085,2020-10-25,Quận 7,97271000,True,C12,449,10,25
4086,2020-10-25,Quận 10,79547000,True,C39,70,10,25
4087,2020-10-25,Quận 3,78739000,True,C6,191,10,25
4088,2020-10-25,Quận 8,30944000,True,C5,316,10,25
4089,2020-10-25,Quận 2,27960000,True,C13,279,10,25
4090,2020-10-25,Quận 5,91911000,True,C35,183,10,25
4091,2020-10-25,Quận Tân Bình,98201000,True,C2,473,10,25
4092,2020-10-25,Quận Thủ Đức,44647000,True,C21,348,10,25
4093,2020-10-25,Quận 8,36200000,True,C37,207,10,25
4094,2020-10-25,Quận Thủ Đức,32863000,True,C24,71,10,25
4095,2020-10-26,Quận 12,69532000,False,C36,71,10,26
4096,2020-10-26,Quận 9,26924000,False,C9,183,10,26
4097,2020-10-26,Quận 8,86914000,False,C43,193,10,26
4098,2020-10-26,Quận Tân Phú,58363000,False,C36,315,10,26
4099,2020-10-26,Quận 10,75503000,False,C32,349,10,26
4100,2020-10-26,Quận Phú Nhuận,31176000,False,C28,476,10,26
4101,2020-10-26,Quận Phú Nhuận,75380000,False,C29,436,10,26
4102,2020-10-26,Quận Tân Bình,55961000,False,C45,207,10,26
4103,2020-10-26,Quận Bình Thạnh,81456000,False,C22,18,10,26
4104,2020-10-27,Quận Tân Phú,16172000,False,C42,151,10,27
4105,2020-10-27,Quận 6,7490000,False,C17,487,10,27
4106,2020-10-27,Quận 9,54189000,False,C46,497,10,27
4107,2020-10-27,Quận Phú Nhuận,44373000,False,C7,286,10,27
4108,2020-10-27,Quận 7,78039000,False,C42,14,10,27
4109,2020-10-27,Quận 8,83490000,False,C26,13,10,27
4110,2020-10-27,Quận 8,4616000,False,C30,363,10,27
4111,2020-10-27,Quận 12,43885000,False,C17,465,10,27
4112,2020-10-27,Quận 2,22041000,False,C5,473,10,27
4113,2020-10-27,Quận 9,89066000,False,C9,127,10,27
4114,2020-10-27,Quận 9,87823000,False,C16,33,10,27
4115,2020-10-27,Quận Phú Nhuận,1940000,False,C9,399,10,27
4116,2020-10-28,Quận 9,7130000,False,C41,368,10,28
4117,2020-10-28,Quận 6,33089000,False,C17,187,10,28
4118,2020-10-28,Quận 6,34238000,False,C3,333,10,28
4119,2020-10-28,Quận 11,78675000,False,C45,25,10,28
4120,2020-10-28,Quận 8,22219000,False,C40,373,10,28
4121,2020-10-28,Quận Bình Tân,7161000,False,C26,279,10,28
4122,2020-10-28,Quận 10,22103000,False,C46,85,10,28
4123,2020-10-28,Quận Phú Nhuận,72101000,False,C6,394,10,28
4124,2020-10-28,Quận 9,37130000,False,C40,125,10,28
4125,2020-10-28,Quận 3,18549000,False,C17,160,10,28
4126,2020-10-28,Quận 2,78260000,False,C6,408,10,28
4127,2020-10-28,Quận 6,5550000,False,C10,21,10,28
4128,2020-10-28,Quận 12,16495000,False,C33,450,10,28
4129,2020-10-28,Quận 2,99942000,False,C3,110,10,28
4130,2020-10-28,Quận Tân Phú,89049000,False,C5,388,10,28
4131,2020-10-28,Quận Bình Tân,88646000,False,C39,233,10,28
4132,2020-10-28,Quận 6,58479000,False,C35,18,10,28
4133,2020-10-29,Quận 6,94742000,False,C35,84,10,29
4134,2020-10-29,Quận 4,7029000,False,C3,262,10,29
4135,2020-10-29,Quận 6,93898000,False,C25,107,10,29
4136,2020-10-29,Quận 8,94428000,False,C37,404,10,29
4137,2020-10-29,Quận 2,14769000,False,C12,276,10,29
4138,2020-10-29,Quận Bình Thạnh,46028000,False,C12,113,10,29
4139,2020-10-29,Quận Thủ Đức,8850000,False,C24,486,10,29
4140,2020-10-29,Quận Phú Nhuận,83676000,False,C35,427,10,29
4141,2020-10-29,Quận Gò Vấp,60068000,False,C28,373,10,29
4142,2020-10-29,Quận 8,34824000,False,C49,209,10,29
4143,2020-10-29,Quận Gò Vấp,57604000,False,C34,4,10,29
4144,2020-10-29,Quận Bình Thạnh,54535000,False,C19,67,10,29
4145,2020-10-30,Quận 7,76230000,False,C47,74,10,30
4146,2020-10-30,Quận 2,7537000,False,C15,495,10,30
4147,2020-10-30,Quận Tân Phú,42684000,False,C35,221,10,30
4148,2020-10-30,Quận Phú Nhuận,62424000,False,C10,477,10,30
4149,2020-10-30,Quận 9,59228000,False,C40,224,10,30
4150,2020-10-30,Quận Tân Bình,59167000,False,C46,408,10,30
4151,2020-10-30,Quận Gò Vấp,92005000,False,C6,57,10,30
4152,2020-10-30,Quận 8,59276000,False,C14,470,10,30
4153,2020-10-30,Quận 6,56593000,False,C3,389,10,30
4154,2020-10-30,Quận 11,20518000,False,C37,29,10,30
